"Case ID Number","Defendant Number","Count","Offense Code_enhancement","Section Code_enhancement","Enhancement Type","Disposition Date_enhancement","Disposition_enhancement","Race","Gender","Date of Arrest","Bail Amount","Appearance Status","Sealed Case","Date of Violation","Attempt","Offense Code_primary","Section Code_primary","Crime Type","Disposition Date_primary","Disposition_primary","has_prior"
2400699,2544047,12,"186.22(b)","PC","Enhancement",2014-03-28,"Dismissed/Not True","Hispanic","Female",2013-03-21,150000,"In Custody",NA,2013-03-21,"N","496(a)","PC","Felony",2014-03-28,"Dismissed/Not Guilty",0
2400741,2544094,1,"186.22(b)","PC","Enhancement",2014-06-19,"True","Hispanic","Male",2013-03-21,1e+05,"In Custody",NA,2013-03-21,"N","11351.5","HS","Felony",2014-06-19,"Guilty",1
2401071,2544453,1,"186.22(b)(1)","PC","Enhancement",2013-10-02,"True","Hispanic","Male",2013-03-24,75000,"In Custody",NA,2013-03-24,"N","29800(a)(1)","PC","Felony",2013-10-02,"Guilty",0
2401071,2544453,2,"186.22(b)(1)","PC","Enhancement",2013-10-02,"Dismissed/Not True","Hispanic","Male",2013-03-24,75000,"In Custody",NA,2013-03-24,"N","25850(a)/(c)(6)","PC","Felony",2013-10-02,"Dismissed/Not Guilty",0
2401071,2544456,2,"186.22(b)(1)","PC","Enhancement",2013-04-19,"Dismissed/Not True","Hispanic","Female",2013-03-24,75000,"In Custody",NA,2013-03-24,"N","25850(a)/(c)(6)","PC","Felony",2013-04-19,"Guilty",0
2401071,2544457,1,"186.22(b)(1)","PC","Enhancement",2013-07-24,"True","Hispanic","Male",2013-03-24,75000,"In Custody",NA,2013-03-24,"N","29800(a)(1)","PC","Felony",2013-07-24,"Guilty",0
2401071,2544457,2,"186.22(b)(1)","PC","Enhancement",2013-07-24,"Dismissed/Not True","Hispanic","Male",2013-03-24,75000,"In Custody",NA,2013-03-24,"N","25850(a)/(c)(6)","PC","Felony",2013-07-24,"Dismissed/Not Guilty",0
2401204,2544599,1,"186.22(b)(1)","PC","Enhancement",2013-05-07,"True","Hispanic","Male",NA,50000,"In Custody",NA,2013-03-23,"N","21310","PC","Felony",2013-05-07,"Guilty",0
2402374,2545857,1,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25400(a)(3)/(c)(3)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545857,2,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25400(a)(3)/(c)(6)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545857,3,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25850(a)/(c)(3)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545857,4,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25850(a)/(c)(6)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545858,1,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25400(a)(3)/(c)(3)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545858,2,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25400(a)(3)/(c)(6)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545858,3,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","25850(a)/(c)(3)","PC","Felony",2013-08-02,"Guilty",0
2402374,2545858,5,"186.22(b)","PC","Enhancement",2013-08-02,"Dismissed/Not True","Hispanic","Male",2013-03-28,1e+05,"In Custody",NA,2013-03-28,"N","21310","PC","Felony",2013-08-02,"Guilty",0
2402399,2545886,1,"186.22(b)","PC","Enhancement",2014-02-27,"True","Hispanic","Male",2013-03-28,250000,"In Custody",NA,2013-03-28,"N","11378","HS","Felony",2014-02-27,"Guilty",1
2402399,2545886,2,"186.22(b)","PC","Enhancement",2014-02-27,"True","Hispanic","Male",2013-03-28,250000,"In Custody",NA,2013-03-28,"N","11379(a)","HS","Felony",2014-02-27,"Guilty",1
2402443,2545928,1,"186.22(b)(1)","PC","Enhancement",2013-11-12,"Dismissed/Not True","Hispanic","Male",2013-03-29,1e+05,"In Custody",NA,2013-03-25,"N","211/212.5(a)","PC","Felony",2013-11-12,"Dismissed/Not Guilty",0
2402443,2545928,2,"186.22(b)(1)","PC","Enhancement",2013-11-12,"True","Hispanic","Male",2013-03-29,1e+05,"In Custody",NA,2013-03-25,"N","459-460(a)","PC","Felony",2013-11-12,"Guilty",0
2402529,2546018,1,"186.22(b)","PC","Enhancement",2018-01-17,"Dismissed/Not True","Hispanic","Male",2013-03-31,NA,"In Custody",NA,2013-03-29,"N","187(a)","PC","Felony",2018-01-17,"Dismissed/Not Guilty",0
2402529,2548381,1,"186.22(b)","PC","Enhancement",2018-08-02,"True","Hispanic","Male",NA,NA,"In Custody",NA,2013-03-29,"N","187(a)","PC","Felony",2018-08-02,"Guilty",0
2403241,2546788,1,"186.22(b)","PC","Enhancement",2014-01-17,"Dismissed/Not True","Hispanic","Male",NA,150000,"Request for Warrant",NA,2012-11-02,"N","211/212.5(c)","PC","Felony",2014-01-17,"Dismissed/Not Guilty",1
2403241,2546788,2,"186.22(b)","PC","Enhancement",2014-01-17,"Dismissed/Not True","Hispanic","Male",NA,150000,"Request for Warrant",NA,2012-11-04,"N","182(a)(1)","PC","Felony",2014-01-17,"Dismissed/Not Guilty",1
2403241,2546788,3,"186.22(b)","PC","Enhancement",2014-01-17,"Dismissed/Not True","Hispanic","Male",NA,150000,"Request for Warrant",NA,2012-11-04,"N","245(a)(1)","PC","Felony",2014-01-17,"Guilty",1
2403241,2546788,4,"186.22(b)","PC","Enhancement",2014-01-17,"Dismissed/Not True","Hispanic","Male",NA,150000,"Request for Warrant",NA,2012-11-04,"N","459-460(a)","PC","Felony",2014-01-17,"Dismissed/Not Guilty",1
2403241,2546788,5,"186.22(b)","PC","Enhancement",2014-01-17,"Dismissed/Not True","Hispanic","Male",NA,150000,"Request for Warrant",NA,2012-11-04,"N","243(d)","PC","Felony",2014-01-17,"Dismissed/Not Guilty",1
2403623,2547195,1,"186.22(b)","PC","Enhancement",2013-05-28,"Dismissed/Not True","Hispanic","Male",NA,25000,"In Custody",NA,2013-02-24,"N","182(a)(1)","PC","Felony",2013-05-28,"Dismissed/Not Guilty",0
2403623,2547195,2,"186.22(b)","PC","Enhancement",2013-05-28,"Dismissed/Not True","Hispanic","Male",NA,25000,"In Custody",NA,2013-02-24,"N","594(a)/(b)(1)","PC","Felony",2013-05-28,"Dismissed/Not Guilty",0
2403623,2547197,1,"186.22(b)","PC","Enhancement",2013-05-22,"Dismissed/Not True","Asian","Male",NA,125000,"In Custody",NA,2013-02-24,"N","182(a)(1)","PC","Felony",2013-05-22,"Dismissed/Not Guilty",1
2403623,2547197,2,"186.22(b)","PC","Enhancement",2013-05-22,"True","Asian","Male",NA,125000,"In Custody",NA,2013-02-24,"N","594(a)/(b)(1)","PC","Felony",2013-05-22,"Guilty",1
2403623,2547199,1,"186.22(b)","PC","Enhancement",2013-11-13,"Dismissed/Not True","Hispanic","Male",2013-04-04,25000,"In Custody",NA,2013-02-24,"N","182(a)(1)","PC","Felony",2013-11-13,"Guilty",0
2403623,2547199,2,"186.22(b)","PC","Enhancement",2013-11-13,"Dismissed/Not True","Hispanic","Male",2013-04-04,25000,"In Custody",NA,2013-02-24,"N","594(a)/(b)(1)","PC","Felony",2013-11-13,"Guilty",0
2403831,2542609,1,"186.22(b)","PC","Enhancement",2014-10-27,"True","Hispanic","Male",2013-03-18,25000,"In Custody",NA,2013-03-18,"N","25400(a)(1)/(c)(1)","PC","Felony",2014-10-27,"Guilty",1
2403831,2542609,2,"186.22(b)","PC","Enhancement",2014-10-27,"Dismissed/Not True","Hispanic","Male",2013-03-18,25000,"In Custody",NA,2013-03-18,"N","25400(a)(1)/(c)(3)","PC","Felony",2014-10-27,"Dismissed/Not Guilty",1
2403831,2542609,4,"186.22(b)","PC","Enhancement",2014-10-27,"Dismissed/Not True","Hispanic","Male",2013-03-18,25000,"In Custody",NA,2013-03-18,"N","20510","PC","Felony",2014-10-27,"Dismissed/Not Guilty",1
2403831,2542609,5,"186.22(b)(1)","PC","Enhancement",2014-10-27,"Dismissed/Not True","Hispanic","Male",2013-03-18,25000,"In Custody",NA,2013-03-18,"N","29800(a)(1)","PC","Felony",2014-10-27,"Dismissed/Not Guilty",1
2403884,2547469,1,"186.22(b)","PC","Enhancement",2013-11-13,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2012-03-05,"N","182(a)(1)","PC","Felony",2013-11-13,"Dismissed/Not Guilty",0
2403884,2547469,2,"186.22(b)","PC","Enhancement",2013-11-13,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2012-03-05,"N","245(a)(1)","PC","Felony",2013-11-13,"Guilty",0
2403884,2547469,3,"186.22(b)","PC","Enhancement",2013-11-13,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2012-03-05,"N","245(a)(4)","PC","Felony",2013-11-13,"Dismissed/Not Guilty",0
2403995,2547590,1,"186.22(b)","PC","Enhancement",2013-10-30,"Dismissed/Not True","Hispanic","Male",NA,NA,"In Custody",NA,2013-02-20,"N","245(a)(4)","PC","Felony",2013-10-30,"Guilty",1
2403995,2547590,2,"186.22(b)","PC","Enhancement",2013-10-30,"Dismissed/Not True","Hispanic","Male",NA,NA,"In Custody",NA,2011-12-17,"N","245(a)(1)","PC","Felony",2013-10-30,"Dismissed/Not Guilty",1
2404057,2547653,1,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-05,"N","22210","PC","Felony",2014-02-10,"Reduced",1
2404269,2547880,1,"186.22(b)","PC","Enhancement",2015-06-24,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-06,"N","664(a)-187(a)","PC","Felony",2015-06-24,"Guilty",1
2404269,2547880,2,"186.22(b)","PC","Enhancement",2015-06-24,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-06,"N","245(a)(4)","PC","Felony",2015-06-24,"Dismissed/Not Guilty",1
2404269,2547880,3,"186.22(b)","PC","Enhancement",2015-06-24,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-06,"N","245(a)(4)","PC","Felony",2015-06-24,"Dismissed/Not Guilty",1
2405034,2548694,1,"186.22(b)","PC","Enhancement",2016-10-14,"True","Hispanic","Male",NA,1e+05,"Appearance Date",NA,2013-03-15,"N","422(a)","PC","Felony",2016-10-14,"Guilty",0
2405034,2548694,2,"186.22(b)","PC","Enhancement",2016-10-28,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"Appearance Date",NA,2013-03-15,"N","182(a)(1)","PC","Felony",2016-10-28,"Dismissed/Not Guilty",0
2405034,2548697,1,"186.22(b)","PC","Enhancement",2015-06-25,"True","Hispanic","Male",NA,1e+05,"Appearance Date",NA,2013-03-15,"N","422(a)","PC","Felony",2015-06-25,"Guilty",0
2405034,2548697,2,"186.22(b)","PC","Enhancement",2015-06-25,"True","Hispanic","Male",NA,1e+05,"Appearance Date",NA,2013-03-15,"N","182(a)(1)","PC","Felony",2015-06-25,"Guilty",0
2405048,2548712,1,"186.22(b)","PC","Enhancement",2015-03-23,"True","White","Male",NA,1e+05,"Request for Warrant",NA,2012-02-28,"N","29800(a)(1)","PC","Felony",2015-03-23,"Guilty",0
2405048,2548712,2,"186.22(b)","PC","Enhancement",2015-03-23,"Dismissed/Not True","White","Male",NA,1e+05,"Request for Warrant",NA,2012-02-28,"N","11350(a)","HS","Felony",2015-03-23,"Dismissed/Not Guilty",0
2405082,2548751,1,"186.22(b)(1)","PC","Enhancement",2014-01-09,"True","Hispanic","Male",NA,NA,"In Custody",NA,2013-03-30,"N","211/212.5(c)","PC","Felony",2014-01-09,"Dismissed/Not Guilty",1
2405082,2548751,2,"186.22(b)(1)","PC","Enhancement",2014-01-09,"Dismissed/Not True","Hispanic","Male",NA,NA,"In Custody",NA,2013-03-30,"N","459-460(b)","PC","Felony",2014-01-09,"Reduced",1
2405082,2548752,1,"186.22(b)(1)","PC","Enhancement",2014-01-09,"True","Hispanic","Male",NA,NA,"In Custody",NA,2013-03-30,"N","211/212.5(c)","PC","Felony",2014-01-09,"Dismissed/Not Guilty",1
2405082,2548752,2,"186.22(b)(1)","PC","Enhancement",2014-01-09,"Dismissed/Not True","Hispanic","Male",NA,NA,"In Custody",NA,2013-03-30,"N","459-460(b)","PC","Felony",2014-01-09,"Reduced",1
2405132,2548844,1,"186.22(b)(1)","PC","Enhancement",2013-07-12,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-03-25,"N","459-460(a)","PC","Felony",2013-07-12,"Guilty",0
2405173,2548851,1,"186.22(b)(1)","PC","Enhancement",2014-04-07,"True","Hispanic","Male",2013-03-28,50000,"Arraignment Letter",NA,2013-03-28,"N","11351","HS","Felony",2014-04-07,"Guilty",1
2405173,2548851,2,"186.22(b)(1)","PC","Enhancement",2014-04-07,"True","Hispanic","Male",2013-03-28,50000,"Arraignment Letter",NA,2013-03-28,"N","11352(a)","HS","Felony",2014-04-07,"Guilty",1
2405182,2548860,1,"186.22(b)","PC","Enhancement",2014-12-22,"True","Hispanic","Male",2013-04-12,1e+05,"In Custody",NA,2013-04-12,"Y","211/212.5(c)","PC","Felony",2014-12-22,"Guilty",1
2405395,2549094,1,"186.22(b)","PC","Enhancement",2013-04-15,"Dismissed/Not True","Hispanic","Male",2013-04-11,2e+05,"In Custody",NA,2011-06-23,"N","10851(a)","VC","Felony",2013-04-15,"Dismissed/Not Guilty",0
2405406,2549106,1,"186.22(b)","PC","Enhancement",2013-06-18,"Dismissed/Not True","Black","Male",NA,1e+05,"In Custody",NA,2013-04-11,"Y","422(a)","PC","Felony",2013-06-18,"Dismissed/Not Guilty",0
2405406,2549106,2,"186.22(b)","PC","Enhancement",2013-06-18,"Dismissed/Not True","Black","Male",NA,1e+05,"In Custody",NA,2013-04-11,"N","69","PC","Felony",2013-06-18,"Guilty",0
2405422,2549120,1,"186.22(b)(1)","PC","Enhancement",2014-06-30,"Dismissed/Not True","White","Male",2013-04-11,2e+05,"In Custody",NA,2013-04-11,"N","29800(a)(1)","PC","Felony",2014-06-30,"Dismissed/Not Guilty",1
2405427,2549125,1,"186.22(b)(1)","PC","Enhancement",2014-06-26,"Dismissed/Not True","Asian","Male",NA,5e+05,"Arraignment Letter",NA,2013-03-01,"N","4532(b)(1)","PC","Felony",2014-06-26,"Guilty",1
2405427,2549125,2,"186.22(b)(1)","PC","Enhancement",2014-06-26,"Dismissed/Not True","Asian","Male",NA,5e+05,"Arraignment Letter",NA,2012-01-08,"N","459-460(a)","PC","Felony",2014-06-26,"Guilty",1
2405733,2549460,1,"186.22(b)","PC","Enhancement",2013-07-31,"True","Hispanic","Male",NA,50000,"In Custody",NA,2013-04-14,"N","11370.1(a)","HS","Felony",2013-07-31,"Guilty",0
2405733,2549460,3,"186.22(b)","PC","Enhancement",2013-09-25,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2013-04-14,"N","29815(a)","PC","Felony",2013-09-25,"Dismissed/Not Guilty",0
2405796,2549527,1,"186.22(b)","PC","Enhancement",2013-07-10,"Dismissed/Not True","Hispanic","Male",NA,1e+05,NA,NA,2012-05-30,"Y","215(a)","PC","Felony",2013-07-10,"Guilty",0
2405807,2549538,1,"186.22(b)","PC","Enhancement",2013-04-26,"Dismissed/Not True","White","Male",2013-04-14,30000,"In Custody",NA,2013-04-14,"N","21810","PC","Felony",2013-04-26,"Reduced",0
2405825,2549556,1,"186.22(b)","PC","Enhancement",2013-06-20,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-04-12,"N","182(a)(1)","PC","Felony",2013-06-20,"Guilty",0
2405825,2549561,1,"186.22(b)","PC","Enhancement",2013-06-20,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-04-12,"N","182(a)(1)","PC","Felony",2013-06-20,"Dismissed/Not Guilty",0
2405928,2549666,1,"186.22(b)","PC","Enhancement",2014-12-12,"Dismissed/Not True","White","Female",NA,1e+05,"Request for Warrant",NA,2013-03-23,"N","529(a)(1)","PC","Felony",2014-12-12,"Guilty",1
2405928,2549666,2,"186.22(b)","PC","Enhancement",2014-12-12,"Dismissed/Not True","White","Female",NA,1e+05,"Request for Warrant",NA,2013-03-24,"N","529(a)(1)","PC","Felony",2014-12-12,"Guilty",1
2405934,2549671,1,"186.22(b)","PC","Enhancement",2015-12-08,"True","White","Male",NA,5e+05,"In Custody",NA,2013-01-10,"N","664(a)-187(a)","PC","Felony",2015-12-08,"Guilty",1
2406130,2549880,1,"186.22(b)","PC","Enhancement",2013-04-26,"True","Hispanic","Male",2013-04-16,1e+06,"In Custody",NA,2013-04-16,"N","11379(a)","HS","Felony",2013-04-26,"Guilty",1
2406130,2549880,2,"186.22(b)","PC","Enhancement",2013-04-26,"True","Hispanic","Male",2013-04-16,1e+06,"In Custody",NA,2013-04-16,"N","11378","HS","Felony",2013-04-26,"Guilty",1
2406427,2550208,1,"186.22(b)(1)","PC","Enhancement",2013-10-07,"Dismissed/Not True","Other","Male",2012-11-12,NA,"Request for Warrant",NA,2012-11-12,"N","594(a)/(b)(1)","PC","Felony",2013-10-07,"Reduced",0
2406427,2550210,1,"186.22(b)(1)","PC","Enhancement",2013-10-23,"True","Hispanic","Male",2012-11-12,NA,"Request for Warrant",NA,2012-11-12,"N","594(a)/(b)(1)","PC","Felony",2013-10-23,"Guilty",1
2406446,2550229,1,"186.22(b)(1)","PC","Enhancement",2014-08-29,"True","Hispanic","Male",2013-04-17,1e+06,"In Custody",NA,2013-02-18,"N","245(a)(2)","PC","Felony",2014-08-29,"Guilty",0
2406500,2550285,1,"186.22(b)","PC","Enhancement",2013-11-01,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2013-04-17,"N","33215","PC","Felony",2013-11-01,"Reduced",0
2406500,2550287,1,"186.22(b)","PC","Enhancement",2013-09-20,"Dismissed/Not True","Hispanic","Female",NA,50000,"In Custody",NA,2013-04-17,"N","33215","PC","Felony",2013-09-20,"Guilty",0
2406789,2550583,1,"186.22(b)","PC","Enhancement",2013-05-03,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2013-04-18,"N","21310","PC","Felony",2013-05-03,"Dismissed/Not Guilty",0
2406920,2550727,1,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","211/212.5(a)/213(a)(1)(A)","PC","Felony",2015-03-12,"Guilty",0
2406920,2550727,1,"186.22(b)(4)","PC","Other",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","211/212.5(a)/213(a)(1)(A)","PC","Felony",2015-03-12,"Guilty",0
2406920,2550727,2,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","459-460(a)","PC","Felony",2015-03-12,"Dismissed/Not Guilty",0
2406920,2550727,3,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","245(a)(1)","PC","Felony",2015-03-12,"Dismissed/Not Guilty",0
2406920,2550727,4,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","245(a)(1)","PC","Felony",2015-03-12,"Dismissed/Not Guilty",0
2406920,2550727,5,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","245(a)(1)","PC","Felony",2015-03-12,"Dismissed/Not Guilty",0
2406920,2550727,6,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","236/237(a)","PC","Felony",2015-03-12,"Dismissed/Not Guilty",0
2406920,2550727,7,"186.22(b)(1)","PC","Enhancement",2015-03-12,"Dismissed/Not True","Black","Male",NA,1e+06,"In Custody",NA,2012-10-13,"N","236/237(a)","PC","Felony",2015-03-12,"Dismissed/Not Guilty",0
2406925,2550617,1,"186.22(b)","PC","Enhancement",2015-07-13,"True","Hispanic","Male",2013-04-20,1e+05,"Arraignment Letter",NA,2013-04-20,"N","25850(a)/(c)(1)","PC","Felony",2015-07-13,"Guilty",1
2406925,2550617,2,"186.22(b)","PC","Enhancement",2015-07-13,"True","Hispanic","Male",2013-04-20,1e+05,"Arraignment Letter",NA,2013-04-20,"N","25850(a)/(c)(1)","PC","Felony",2015-07-13,"Guilty",1
2407370,2551206,1,"186.22(b)(1)","PC","Enhancement",2014-06-20,"Dismissed/Not True","Hispanic","Male",NA,150000,"In Custody",NA,2012-09-30,"N","245(a)(1)","PC","Felony",2014-06-20,"Dismissed/Not Guilty",1
2407370,2551206,2,"186.22(b)(1)","PC","Enhancement",2014-06-20,"Dismissed/Not True","Hispanic","Male",NA,150000,"In Custody",NA,2012-09-30,"N","245(a)(1)","PC","Felony",2014-06-20,"Dismissed/Not Guilty",1
2407370,2551206,3,"186.22(b)(1)","PC","Enhancement",2014-06-20,"Dismissed/Not True","Hispanic","Male",NA,150000,"In Custody",NA,2012-09-30,"N","245(a)(1)","PC","Felony",2014-06-20,"Dismissed/Not Guilty",1
2407701,2551556,1,"186.22(b)","PC","Enhancement",2014-03-19,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-23,"N","182(a)(1)","PC","Felony",2014-03-19,"Dismissed/Not Guilty",1
2407701,2551556,1,"186.22(b)(2)","PC","Allegation",2014-03-19,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-23,"N","182(a)(1)","PC","Felony",2014-03-19,"Dismissed/Not Guilty",1
2407701,2551556,2,"186.22(b)","PC","Enhancement",2014-03-19,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-23,"N","664(a)-187(a)","PC","Felony",2014-03-19,"Guilty",1
2407701,2551556,3,"186.22(b)","PC","Enhancement",2014-03-19,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-23,"N","626.9(b)/(f)(2)(A)(i)","PC","Felony",2014-03-19,"Dismissed/Not Guilty",1
2407701,2551556,4,"186.22(b)","PC","Enhancement",2014-03-19,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-23,"N","29800(a)(1)","PC","Felony",2014-03-19,"Guilty",1
2407878,2551751,1,"186.22(b)(1)","PC","Enhancement",2014-02-04,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-14,"Y","211/212.5(c)","PC","Felony",2014-02-04,"Guilty",0
2407878,2551751,2,"186.22(b)(1)","PC","Enhancement",2014-02-04,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-14,"N","524","PC","Felony",2014-02-04,"Guilty",0
2407878,2551751,3,"186.22(b)(1)","PC","Enhancement",2014-02-04,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-04-14,"N","422(a)","PC","Felony",2014-02-04,"Guilty",0
2407968,2542924,1,"186.22(b)(1)","PC","Enhancement",2014-01-29,"Dismissed/Not True","Black","Female",NA,NA,"In Custody",NA,2013-03-17,"N","32","PC","Felony",2014-01-29,"Dismissed/Not Guilty",0
2408131,2552013,1,"186.22(b)","PC","Enhancement",2014-05-21,"Dismissed/Not True","Hispanic","Male",2013-04-25,2e+05,"In Custody",NA,2013-04-24,"N","245(a)(4)","PC","Felony",2014-05-21,"Dismissed/Not Guilty",1
2408131,2552013,2,"186.22(b)","PC","Enhancement",2014-05-21,"Dismissed/Not True","Hispanic","Male",2013-04-25,2e+05,"In Custody",NA,2013-04-24,"Y","211/212.5(c)","PC","Felony",2014-05-21,"Dismissed/Not Guilty",1
2408131,2552013,3,"186.22(b)","PC","Enhancement",2014-05-21,"Dismissed/Not True","Hispanic","Male",2013-04-25,2e+05,"In Custody",NA,2013-04-25,"N","594(a)/(b)(1)","PC","Felony",2014-05-21,"Dismissed/Not Guilty",1
2408131,2552014,1,"186.22(b)","PC","Enhancement",2013-07-30,"Dismissed/Not True","Hispanic","Male",2013-04-25,150000,"In Custody",NA,2013-04-24,"N","245(a)(4)","PC","Felony",2013-07-30,"Guilty",0
2408131,2552014,2,"186.22(b)","PC","Enhancement",2013-07-30,"Dismissed/Not True","Hispanic","Male",2013-04-25,150000,"In Custody",NA,2013-04-24,"Y","211/212.5(c)","PC","Felony",2013-07-30,"Dismissed/Not Guilty",0
2408149,2552034,1,"186.22(b)(4)","PC","Other",2017-03-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Appearance Date",NA,2013-04-17,"N","215(a)","PC","Felony",2017-03-30,"Guilty",1
2408149,2552034,2,"186.22(b)(1)","PC","Enhancement",2017-03-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Appearance Date",NA,2013-04-17,"N","422(a)","PC","Felony",2017-03-30,"Dismissed/Not Guilty",1
2408167,2552054,1,"186.22(b)(1)","PC","Enhancement",2014-09-17,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-03-01,"N","524","PC","Felony",2014-09-17,"Guilty",1
2408167,2552054,2,"186.22(b)(1)","PC","Enhancement",2014-09-17,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-03-01,"N","422(a)","PC","Felony",2014-09-17,"Guilty",1
2408197,2552087,1,"186.22(b)","PC","Enhancement",2013-07-29,"True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-09-28,"N","29800(a)(1)","PC","Felony",2013-07-29,"Guilty",0
2408398,2552105,1,"186.22(b)(1)","PC","Enhancement",2017-03-30,"True","Hispanic","Male",2013-04-26,1e+06,"In Custody",NA,2013-04-26,"N","29800(a)(1)","PC","Felony",2017-03-30,"Guilty",1
2408398,2552105,3,"186.22(b)(1)","PC","Enhancement",2017-03-30,"True","Hispanic","Male",2013-04-26,1e+06,"In Custody",NA,2013-04-26,"N","11378","HS","Felony",2017-03-30,"Guilty",1
2408455,2552368,1,"186.22(b)","PC","Enhancement",2013-07-26,"True","Hispanic","Male",2013-04-27,50000,"In Custody",NA,2013-04-27,"N","29815(a)","PC","Felony",2013-07-26,"Guilty",0
2408997,2552944,1,"186.22(b)(1)","PC","Enhancement",2016-10-06,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2011-12-31,"N","664(a)-187(a)","PC","Felony",2016-10-06,"Guilty",0
2408997,2552944,2,"186.22(b)(1)","PC","Enhancement",2016-10-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2011-12-31,"N","246","PC","Felony",2016-10-06,"Dismissed/Not Guilty",0
2409007,2552954,1,"186.22(b)(1)","PC","Enhancement",2014-05-08,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-05-01,"N","29800(a)(1)","PC","Felony",2014-05-08,"Guilty",1
